"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
28 Jan 2026 10:22:10.000,-10025.958904,-43581.400960,-37.817720,-2.490160,0.566161,-1.412605
28 Jan 2026 10:22:20.000,-10050.856799,-43575.723068,-51.943767,-2.489418,0.569417,-1.412603
28 Jan 2026 10:22:30.000,-10075.747254,-43570.012619,-66.069791,-2.488672,0.572672,-1.412601
28 Jan 2026 10:22:40.000,-10100.630225,-43564.269624,-80.195785,-2.487921,0.575926,-1.412597
28 Jan 2026 10:22:50.000,-10125.505665,-43558.494095,-94.321744,-2.487166,0.579179,-1.412594
28 Jan 2026 10:23:00.000,-10150.373530,-43552.686040,-108.447660,-2.486406,0.582431,-1.412589
28 Jan 2026 10:23:10.000,-10175.233774,-43546.845471,-122.573529,-2.485642,0.585682,-1.412584
28 Jan 2026 10:23:20.000,-10200.086352,-43540.972399,-136.699342,-2.484873,0.588932,-1.412578
28 Jan 2026 10:23:30.000,-10224.931218,-43535.066834,-150.825095,-2.484100,0.592181,-1.412572
28 Jan 2026 10:23:40.000,-10249.768328,-43529.128786,-164.950781,-2.483322,0.595428,-1.412565
28 Jan 2026 10:23:50.000,-10274.597637,-43523.158268,-179.076393,-2.482539,0.598675,-1.412557
28 Jan 2026 10:24:00.000,-10299.419098,-43517.155288,-193.201925,-2.481752,0.601921,-1.412549
28 Jan 2026 10:24:10.000,-10324.232667,-43511.119860,-207.327371,-2.480961,0.605165,-1.412540
28 Jan 2026 10:24:20.000,-10349.038299,-43505.051992,-221.452725,-2.480165,0.608408,-1.412530
28 Jan 2026 10:24:30.000,-10373.835948,-43498.951697,-235.577980,-2.479364,0.611651,-1.412520
28 Jan 2026 10:24:40.000,-10398.625569,-43492.818985,-249.703129,-2.478559,0.614892,-1.412509
28 Jan 2026 10:24:50.000,-10423.407117,-43486.653867,-263.828168,-2.477750,0.618132,-1.412498
28 Jan 2026 10:25:00.000,-10448.180546,-43480.456354,-277.953089,-2.476936,0.621371,-1.412486
28 Jan 2026 10:25:10.000,-10472.945813,-43474.226458,-292.077886,-2.476117,0.624608,-1.412473
28 Jan 2026 10:25:20.000,-10497.702871,-43467.964190,-306.202553,-2.475294,0.627845,-1.412460
28 Jan 2026 10:25:30.000,-10522.451675,-43461.669560,-320.327084,-2.474466,0.631081,-1.412446
28 Jan 2026 10:25:40.000,-10547.192181,-43455.342581,-334.451472,-2.473634,0.634315,-1.412431
28 Jan 2026 10:25:50.000,-10571.924343,-43448.983263,-348.575710,-2.472797,0.637548,-1.412416
28 Jan 2026 10:26:00.000,-10596.648116,-43442.591617,-362.699794,-2.471956,0.640780,-1.412400
28 Jan 2026 10:26:10.000,-10621.363454,-43436.167656,-376.823715,-2.471111,0.644012,-1.412384
28 Jan 2026 10:26:20.000,-10646.070314,-43429.711391,-390.947469,-2.470261,0.647241,-1.412366
28 Jan 2026 10:26:30.000,-10670.768650,-43423.222833,-405.071048,-2.469406,0.650470,-1.412349
28 Jan 2026 10:26:40.000,-10695.458416,-43416.701993,-419.194447,-2.468547,0.653698,-1.412330
28 Jan 2026 10:26:50.000,-10720.139568,-43410.148884,-433.317659,-2.467683,0.656924,-1.412311
28 Jan 2026 10:27:00.000,-10744.812060,-43403.563516,-447.440678,-2.466815,0.660149,-1.412292
28 Jan 2026 10:27:10.000,-10769.475848,-43396.945902,-461.563497,-2.465942,0.663373,-1.412271
28 Jan 2026 10:27:20.000,-10794.130887,-43390.296054,-475.686110,-2.465065,0.666596,-1.412251
28 Jan 2026 10:27:30.000,-10818.777132,-43383.613982,-489.808512,-2.464183,0.669818,-1.412229
28 Jan 2026 10:27:40.000,-10843.414537,-43376.899699,-503.930695,-2.463297,0.673038,-1.412207
28 Jan 2026 10:27:50.000,-10868.043058,-43370.153217,-518.052653,-2.462406,0.676258,-1.412184
28 Jan 2026 10:28:00.000,-10892.662649,-43363.374547,-532.174381,-2.461511,0.679476,-1.412161
28 Jan 2026 10:28:10.000,-10917.273266,-43356.563701,-546.295871,-2.460612,0.682693,-1.412137
28 Jan 2026 10:28:20.000,-10941.874864,-43349.720692,-560.417117,-2.459707,0.685909,-1.412112
28 Jan 2026 10:28:30.000,-10966.467398,-43342.845532,-574.538114,-2.458799,0.689123,-1.412087
28 Jan 2026 10:28:40.000,-10991.050823,-43335.938232,-588.658854,-2.457886,0.692337,-1.412061
28 Jan 2026 10:28:50.000,-11015.625094,-43328.998804,-602.779332,-2.456968,0.695549,-1.412034
28 Jan 2026 10:29:00.000,-11040.190166,-43322.027262,-616.899541,-2.456046,0.698760,-1.412007
28 Jan 2026 10:29:10.000,-11064.745994,-43315.023616,-631.019475,-2.455119,0.701969,-1.411979
28 Jan 2026 10:29:20.000,-11089.292533,-43307.987880,-645.139128,-2.454188,0.705178,-1.411951
28 Jan 2026 10:29:30.000,-11113.829740,-43300.920065,-659.258493,-2.453252,0.708385,-1.411922
28 Jan 2026 10:29:40.000,-11138.357567,-43293.820183,-673.377563,-2.452312,0.711591,-1.411892
28 Jan 2026 10:29:50.000,-11162.875972,-43286.688248,-687.496334,-2.451368,0.714796,-1.411862
28 Jan 2026 10:30:00.000,-11187.384908,-43279.524272,-701.614798,-2.450419,0.717999,-1.411831
28 Jan 2026 10:30:10.000,-11211.884332,-43272.328267,-715.732949,-2.449465,0.721202,-1.411799
28 Jan 2026 10:30:20.000,-11236.374198,-43265.100245,-729.850780,-2.448507,0.724403,-1.411767
28 Jan 2026 10:30:30.000,-11260.854462,-43257.840220,-743.968286,-2.447545,0.727602,-1.411734
28 Jan 2026 10:30:40.000,-11285.325078,-43250.548203,-758.085460,-2.446578,0.730801,-1.411700
28 Jan 2026 10:30:50.000,-11309.786002,-43243.224207,-772.202296,-2.445606,0.733998,-1.411666
28 Jan 2026 10:31:00.000,-11334.237190,-43235.868246,-786.318787,-2.444630,0.737194,-1.411631
28 Jan 2026 10:31:10.000,-11358.678596,-43228.480331,-800.434928,-2.443650,0.740389,-1.411596
28 Jan 2026 10:31:20.000,-11383.110176,-43221.060476,-814.550711,-2.442665,0.743582,-1.411560
28 Jan 2026 10:31:30.000,-11407.531885,-43213.608693,-828.666131,-2.441676,0.746774,-1.411523
28 Jan 2026 10:31:40.000,-11431.943678,-43206.124996,-842.781181,-2.440682,0.749965,-1.411486
28 Jan 2026 10:31:50.000,-11456.345511,-43198.609396,-856.895855,-2.439684,0.753155,-1.411448
28 Jan 2026 10:32:00.000,-11480.737339,-43191.061908,-871.010147,-2.438681,0.756343,-1.411410
28 Jan 2026 10:32:10.000,-11505.119117,-43183.482544,-885.124050,-2.437674,0.759530,-1.411370
28 Jan 2026 10:32:20.000,-11529.490800,-43175.871317,-899.237558,-2.436662,0.762715,-1.411331
28 Jan 2026 10:32:30.000,-11553.852345,-43168.228240,-913.350664,-2.435646,0.765900,-1.411290
28 Jan 2026 10:32:40.000,-11578.203706,-43160.553326,-927.463363,-2.434625,0.769083,-1.411249
28 Jan 2026 10:32:50.000,-11602.544838,-43152.846589,-941.575647,-2.433600,0.772264,-1.411207
28 Jan 2026 10:33:00.000,-11626.875698,-43145.108042,-955.687512,-2.432571,0.775445,-1.411165
28 Jan 2026 10:33:10.000,-11651.196240,-43137.337697,-969.798950,-2.431537,0.778624,-1.411122
28 Jan 2026 10:33:20.000,-11675.506420,-43129.535569,-983.909954,-2.430498,0.781802,-1.411078
28 Jan 2026 10:33:30.000,-11699.806194,-43121.701670,-998.020520,-2.429456,0.784978,-1.411034
28 Jan 2026 10:33:40.000,-11724.095516,-43113.836015,-1012.130639,-2.428408,0.788153,-1.410989
28 Jan 2026 10:33:50.000,-11748.374342,-43105.938616,-1026.240307,-2.427356,0.791327,-1.410944
28 Jan 2026 10:34:00.000,-11772.642628,-43098.009486,-1040.349516,-2.426300,0.794499,-1.410898
28 Jan 2026 10:34:10.000,-11796.900329,-43090.048641,-1054.458261,-2.425239,0.797670,-1.410851
28 Jan 2026 10:34:20.000,-11821.147400,-43082.056092,-1068.566535,-2.424174,0.800840,-1.410803
28 Jan 2026 10:34:30.000,-11845.383798,-43074.031853,-1082.674332,-2.423105,0.804008,-1.410755
28 Jan 2026 10:34:40.000,-11869.609477,-43065.975939,-1096.781645,-2.422031,0.807175,-1.410707
28 Jan 2026 10:34:50.000,-11893.824394,-43057.888363,-1110.888467,-2.420952,0.810340,-1.410657
28 Jan 2026 10:35:00.000,-11918.028503,-43049.769139,-1124.994794,-2.419869,0.813504,-1.410607
28 Jan 2026 10:35:10.000,-11942.221760,-43041.618280,-1139.100618,-2.418782,0.816667,-1.410557
28 Jan 2026 10:35:20.000,-11966.404121,-43033.435801,-1153.205933,-2.417690,0.819829,-1.410506
28 Jan 2026 10:35:30.000,-11990.575541,-43025.221714,-1167.310733,-2.416594,0.822989,-1.410454
28 Jan 2026 10:35:40.000,-12014.735976,-43016.976035,-1181.415011,-2.415493,0.826147,-1.410401
28 Jan 2026 10:35:50.000,-12038.885382,-43008.698777,-1195.518761,-2.414388,0.829304,-1.410348
28 Jan 2026 10:36:00.000,-12063.023714,-43000.389954,-1209.621977,-2.413278,0.832460,-1.410294
28 Jan 2026 10:36:10.000,-12087.150927,-42992.049580,-1223.724652,-2.412164,0.835614,-1.410240
28 Jan 2026 10:36:20.000,-12111.266978,-42983.677669,-1237.826780,-2.411045,0.838767,-1.410185
28 Jan 2026 10:36:30.000,-12135.371822,-42975.274235,-1251.928354,-2.409923,0.841919,-1.410129
28 Jan 2026 10:36:40.000,-12159.465415,-42966.839293,-1266.029369,-2.408795,0.845069,-1.410073
28 Jan 2026 10:36:50.000,-12183.547711,-42958.372857,-1280.129818,-2.407663,0.848218,-1.410016
28 Jan 2026 10:37:00.000,-12207.618668,-42949.874941,-1294.229694,-2.406527,0.851365,-1.409959
28 Jan 2026 10:37:10.000,-12231.678241,-42941.345559,-1308.328992,-2.405387,0.854511,-1.409900
28 Jan 2026 10:37:20.000,-12255.726385,-42932.784726,-1322.427705,-2.404242,0.857655,-1.409841
28 Jan 2026 10:37:30.000,-12279.763056,-42924.192456,-1336.525826,-2.403092,0.860798,-1.409782
28 Jan 2026 10:37:40.000,-12303.788210,-42915.568763,-1350.623349,-2.401938,0.863940,-1.409722
28 Jan 2026 10:37:50.000,-12327.801803,-42906.913663,-1364.720268,-2.400780,0.867080,-1.409661
28 Jan 2026 10:38:00.000,-12351.803790,-42898.227169,-1378.816576,-2.399617,0.870219,-1.409600
28 Jan 2026 10:38:10.000,-12375.794128,-42889.509296,-1392.912268,-2.398450,0.873356,-1.409538
28 Jan 2026 10:38:20.000,-12399.772771,-42880.760059,-1407.007336,-2.397278,0.876491,-1.409475
28 Jan 2026 10:38:30.000,-12423.739676,-42871.979472,-1421.101775,-2.396102,0.879626,-1.409412
28 Jan 2026 10:38:40.000,-12447.694799,-42863.167551,-1435.195578,-2.394922,0.882758,-1.409348
28 Jan 2026 10:38:50.000,-12471.638095,-42854.324309,-1449.288738,-2.393737,0.885890,-1.409283
28 Jan 2026 10:39:00.000,-12495.569521,-42845.449762,-1463.381249,-2.392548,0.889019,-1.409218
28 Jan 2026 10:39:10.000,-12519.489031,-42836.543925,-1477.473106,-2.391354,0.892148,-1.409152
28 Jan 2026 10:39:20.000,-12543.396583,-42827.606812,-1491.564301,-2.390156,0.895275,-1.409086
28 Jan 2026 10:39:30.000,-12567.292131,-42818.638438,-1505.654828,-2.388953,0.898400,-1.409019
28 Jan 2026 10:39:40.000,-12591.175632,-42809.638818,-1519.744681,-2.387746,0.901524,-1.408951
28 Jan 2026 10:39:50.000,-12615.047042,-42800.607968,-1533.833854,-2.386535,0.904646,-1.408883
28 Jan 2026 10:40:00.000,-12638.906316,-42791.545902,-1547.922339,-2.385319,0.907767,-1.408814
28 Jan 2026 10:40:10.000,-12662.753411,-42782.452636,-1562.010131,-2.384099,0.910886,-1.408744
28 Jan 2026 10:40:20.000,-12686.588282,-42773.328184,-1576.097224,-2.382874,0.914004,-1.408674
28 Jan 2026 10:40:30.000,-12710.410886,-42764.172562,-1590.183610,-2.381646,0.917120,-1.408603
28 Jan 2026 10:40:40.000,-12734.221178,-42754.985785,-1604.269284,-2.380412,0.920235,-1.408531
28 Jan 2026 10:40:50.000,-12758.019115,-42745.767868,-1618.354239,-2.379174,0.923348,-1.408459
28 Jan 2026 10:41:00.000,-12781.804652,-42736.518827,-1632.438468,-2.377932,0.926460,-1.408386
28 Jan 2026 10:41:10.000,-12805.577745,-42727.238677,-1646.521966,-2.376686,0.929570,-1.408313
28 Jan 2026 10:41:20.000,-12829.338351,-42717.927433,-1660.604727,-2.375435,0.932679,-1.408239
28 Jan 2026 10:41:30.000,-12853.086425,-42708.585111,-1674.686742,-2.374179,0.935786,-1.408164
28 Jan 2026 10:41:40.000,-12876.821924,-42699.211726,-1688.768007,-2.372920,0.938891,-1.408088
28 Jan 2026 10:41:50.000,-12900.544804,-42689.807294,-1702.848515,-2.371656,0.941995,-1.408012
28 Jan 2026 10:42:00.000,-12924.255020,-42680.371831,-1716.928259,-2.370387,0.945097,-1.407936
28 Jan 2026 10:42:10.000,-12947.952529,-42670.905351,-1731.007233,-2.369114,0.948198,-1.407858
28 Jan 2026 10:42:20.000,-12971.637286,-42661.407872,-1745.085430,-2.367837,0.951297,-1.407780
28 Jan 2026 10:42:30.000,-12995.309249,-42651.879408,-1759.162845,-2.366555,0.954395,-1.407702
28 Jan 2026 10:42:40.000,-13018.968373,-42642.319975,-1773.239471,-2.365269,0.957491,-1.407623
28 Jan 2026 10:42:50.000,-13042.614615,-42632.729589,-1787.315301,-2.363979,0.960586,-1.407543
28 Jan 2026 10:43:00.000,-13066.247929,-42623.108265,-1801.390329,-2.362684,0.963679,-1.407462
28 Jan 2026 10:43:10.000,-13089.868274,-42613.456021,-1815.464549,-2.361384,0.966770,-1.407381
28 Jan 2026 10:43:20.000,-13113.475604,-42603.772871,-1829.537953,-2.360081,0.969860,-1.407299
28 Jan 2026 10:43:30.000,-13137.069876,-42594.058832,-1843.610537,-2.358773,0.972948,-1.407217
28 Jan 2026 10:43:40.000,-13160.651047,-42584.313919,-1857.682293,-2.357461,0.976034,-1.407134
28 Jan 2026 10:43:50.000,-13184.219072,-42574.538149,-1871.753215,-2.356144,0.979119,-1.407050
28 Jan 2026 10:44:00.000,-13207.773908,-42564.731538,-1885.823296,-2.354823,0.982203,-1.406966
28 Jan 2026 10:44:10.000,-13231.315511,-42554.894102,-1899.892530,-2.353497,0.985284,-1.406881
28 Jan 2026 10:44:20.000,-13254.843837,-42545.025856,-1913.960912,-2.352167,0.988364,-1.406795
28 Jan 2026 10:44:30.000,-13278.358843,-42535.126819,-1928.028433,-2.350833,0.991443,-1.406709
28 Jan 2026 10:44:40.000,-13301.860484,-42525.197004,-1942.095088,-2.349495,0.994520,-1.406622
28 Jan 2026 10:44:50.000,-13325.348718,-42515.236430,-1956.160871,-2.348152,0.997595,-1.406534
28 Jan 2026 10:45:00.000,-13348.823501,-42505.245112,-1970.225774,-2.346804,1.000668,-1.406446
28 Jan 2026 10:45:10.000,-13372.284788,-42495.223067,-1984.289792,-2.345453,1.003740,-1.406357
28 Jan 2026 10:45:20.000,-13395.732536,-42485.170311,-1998.352918,-2.344096,1.006811,-1.406268
28 Jan 2026 10:45:30.000,-13419.166703,-42475.086860,-2012.415146,-2.342736,1.009879,-1.406177
28 Jan 2026 10:45:40.000,-13442.587243,-42464.972732,-2026.476469,-2.341371,1.012946,-1.406087
28 Jan 2026 10:45:50.000,-13465.994114,-42454.827943,-2040.536881,-2.340002,1.016011,-1.405995
28 Jan 2026 10:46:00.000,-13489.387271,-42444.652509,-2054.596375,-2.338629,1.019075,-1.405903
28 Jan 2026 10:46:10.000,-13512.766672,-42434.446447,-2068.654945,-2.337251,1.022137,-1.405810
28 Jan 2026 10:46:20.000,-13536.132273,-42424.209773,-2082.712584,-2.335869,1.025197,-1.405717
28 Jan 2026 10:46:30.000,-13559.484029,-42413.942505,-2096.769286,-2.334482,1.028256,-1.405623
28 Jan 2026 10:46:40.000,-13582.821899,-42403.644660,-2110.825045,-2.333091,1.031313,-1.405528
28 Jan 2026 10:46:50.000,-13606.145837,-42393.316254,-2124.879854,-2.331696,1.034368,-1.405433
28 Jan 2026 10:47:00.000,-13629.455802,-42382.957303,-2138.933707,-2.330296,1.037422,-1.405337
28 Jan 2026 10:47:10.000,-13652.751748,-42372.567826,-2152.986596,-2.328892,1.040474,-1.405240
28 Jan 2026 10:47:20.000,-13676.033633,-42362.147839,-2167.038517,-2.327484,1.043524,-1.405143
28 Jan 2026 10:47:30.000,-13699.301414,-42351.697358,-2181.089462,-2.326071,1.046572,-1.405045
28 Jan 2026 10:47:40.000,-13722.555046,-42341.216401,-2195.139424,-2.324654,1.049619,-1.404947
28 Jan 2026 10:47:50.000,-13745.794487,-42330.704986,-2209.188398,-2.323233,1.052664,-1.404847
28 Jan 2026 10:48:00.000,-13769.019692,-42320.163129,-2223.236376,-2.321807,1.055707,-1.404748
28 Jan 2026 10:48:10.000,-13792.230620,-42309.590847,-2237.283353,-2.320377,1.058749,-1.404647
28 Jan 2026 10:48:20.000,-13815.427225,-42298.988158,-2251.329322,-2.318943,1.061789,-1.404546
28 Jan 2026 10:48:30.000,-13838.609466,-42288.355078,-2265.374276,-2.317504,1.064827,-1.404444
28 Jan 2026 10:48:40.000,-13861.777298,-42277.691626,-2279.418210,-2.316061,1.067863,-1.404342
28 Jan 2026 10:48:50.000,-13884.930678,-42266.997819,-2293.461115,-2.314614,1.070898,-1.404239
28 Jan 2026 10:49:00.000,-13908.069563,-42256.273673,-2307.502987,-2.313162,1.073931,-1.404135
28 Jan 2026 10:49:10.000,-13931.193910,-42245.519207,-2321.543818,-2.311706,1.076962,-1.404031
28 Jan 2026 10:49:20.000,-13954.303675,-42234.734438,-2335.583602,-2.310246,1.079991,-1.403926
28 Jan 2026 10:49:30.000,-13977.398815,-42223.919383,-2349.622333,-2.308781,1.083019,-1.403820
28 Jan 2026 10:49:40.000,-14000.479286,-42213.074060,-2363.660003,-2.307312,1.086045,-1.403714
28 Jan 2026 10:49:50.000,-14023.545047,-42202.198487,-2377.696607,-2.305839,1.089069,-1.403607
28 Jan 2026 10:50:00.000,-14046.596052,-42191.292681,-2391.732138,-2.304361,1.092092,-1.403499
28 Jan 2026 10:50:10.000,-14069.632260,-42180.356660,-2405.766590,-2.302879,1.095112,-1.403391
28 Jan 2026 10:50:20.000,-14092.653626,-42169.390441,-2419.799955,-2.301393,1.098131,-1.403282
28 Jan 2026 10:50:30.000,-14115.660108,-42158.394044,-2433.832228,-2.299903,1.101148,-1.403172
28 Jan 2026 10:50:40.000,-14138.651663,-42147.367484,-2447.863402,-2.298408,1.104163,-1.403062
28 Jan 2026 10:50:50.000,-14161.628247,-42136.310781,-2461.893471,-2.296908,1.107177,-1.402951
28 Jan 2026 10:51:00.000,-14184.589817,-42125.223952,-2475.922427,-2.295405,1.110189,-1.402840
28 Jan 2026 10:51:10.000,-14207.536331,-42114.107014,-2489.950265,-2.293897,1.113198,-1.402727
28 Jan 2026 10:51:20.000,-14230.467744,-42102.959987,-2503.976978,-2.292385,1.116207,-1.402615
28 Jan 2026 10:51:30.000,-14253.384014,-42091.782888,-2518.002559,-2.290868,1.119213,-1.402501
28 Jan 2026 10:51:40.000,-14276.285098,-42080.575736,-2532.027002,-2.289348,1.122217,-1.402387
28 Jan 2026 10:51:50.000,-14299.170953,-42069.338547,-2546.050300,-2.287823,1.125220,-1.402272
28 Jan 2026 10:52:00.000,-14322.041536,-42058.071341,-2560.072447,-2.286293,1.128221,-1.402157
28 Jan 2026 10:52:10.000,-14344.896803,-42046.774136,-2574.093437,-2.284760,1.131220,-1.402041
28 Jan 2026 10:52:20.000,-14367.736712,-42035.446950,-2588.113262,-2.283222,1.134217,-1.401924
28 Jan 2026 10:52:30.000,-14390.561219,-42024.089801,-2602.131916,-2.281679,1.137212,-1.401806
28 Jan 2026 10:52:40.000,-14413.370283,-42012.702707,-2616.149393,-2.280133,1.140206,-1.401688
28 Jan 2026 10:52:50.000,-14436.163859,-42001.285688,-2630.165686,-2.278582,1.143198,-1.401570
28 Jan 2026 10:53:00.000,-14458.941904,-41989.838761,-2644.180789,-2.277027,1.146187,-1.401450
28 Jan 2026 10:53:10.000,-14481.704377,-41978.361945,-2658.194695,-2.275467,1.149175,-1.401330
28 Jan 2026 10:53:20.000,-14504.451233,-41966.855258,-2672.207397,-2.273903,1.152162,-1.401210
28 Jan 2026 10:53:30.000,-14527.182431,-41955.318720,-2686.218888,-2.272335,1.155146,-1.401088
28 Jan 2026 10:53:40.000,-14549.897926,-41943.752348,-2700.229164,-2.270763,1.158128,-1.400966
28 Jan 2026 10:53:50.000,-14572.597677,-41932.156161,-2714.238216,-2.269186,1.161109,-1.400844
28 Jan 2026 10:54:00.000,-14595.281640,-41920.530178,-2728.246038,-2.267606,1.164087,-1.400720
28 Jan 2026 10:54:10.000,-14617.949773,-41908.874417,-2742.252624,-2.266020,1.167064,-1.400596
28 Jan 2026 10:54:20.000,-14640.602032,-41897.188898,-2756.257967,-2.264431,1.170039,-1.400472
28 Jan 2026 10:54:30.000,-14663.238375,-41885.473640,-2770.262060,-2.262837,1.173012,-1.400346
28 Jan 2026 10:54:40.000,-14685.858759,-41873.728660,-2784.264897,-2.261239,1.175983,-1.400220
28 Jan 2026 10:54:50.000,-14708.463141,-41861.953978,-2798.266472,-2.259637,1.178953,-1.400094
28 Jan 2026 10:55:00.000,-14731.051479,-41850.149613,-2812.266777,-2.258030,1.181920,-1.399967
28 Jan 2026 10:55:10.000,-14753.623730,-41838.315585,-2826.265807,-2.256419,1.184885,-1.399839
28 Jan 2026 10:55:20.000,-14776.179851,-41826.451911,-2840.263554,-2.254804,1.187849,-1.399710
28 Jan 2026 10:55:30.000,-14798.719799,-41814.558611,-2854.260012,-2.253185,1.190811,-1.399581
28 Jan 2026 10:55:40.000,-14821.243532,-41802.635704,-2868.255174,-2.251561,1.193770,-1.399451
28 Jan 2026 10:55:50.000,-14843.751006,-41790.683209,-2882.249034,-2.249933,1.196728,-1.399320
28 Jan 2026 10:56:00.000,-14866.242180,-41778.701146,-2896.241586,-2.248301,1.199684,-1.399189
28 Jan 2026 10:56:10.000,-14888.717010,-41766.689533,-2910.232822,-2.246664,1.202638,-1.399057
28 Jan 2026 10:56:20.000,-14911.175454,-41754.648391,-2924.222735,-2.245024,1.205590,-1.398925
28 Jan 2026 10:56:30.000,-14933.617470,-41742.577737,-2938.211321,-2.243379,1.208540,-1.398792
28 Jan 2026 10:56:40.000,-14956.043014,-41730.477593,-2952.198571,-2.241729,1.211488,-1.398658
28 Jan 2026 10:56:50.000,-14978.452045,-41718.347976,-2966.184479,-2.240076,1.214435,-1.398523
28 Jan 2026 10:57:00.000,-15000.844519,-41706.188907,-2980.169038,-2.238418,1.217379,-1.398388
28 Jan 2026 10:57:10.000,-15023.220394,-41694.000405,-2994.152242,-2.236756,1.220321,-1.398252
28 Jan 2026 10:57:20.000,-15045.579627,-41681.782490,-3008.134085,-2.235090,1.223262,-1.398116
28 Jan 2026 10:57:30.000,-15067.922176,-41669.535180,-3022.114559,-2.233419,1.226200,-1.397978
28 Jan 2026 10:57:40.000,-15090.247999,-41657.258497,-3036.093658,-2.231745,1.229136,-1.397841
28 Jan 2026 10:57:50.000,-15112.557053,-41644.952458,-3050.071376,-2.230065,1.232071,-1.397702
28 Jan 2026 10:58:00.000,-15134.849295,-41632.617085,-3064.047705,-2.228382,1.235003,-1.397563
28 Jan 2026 10:58:10.000,-15157.124682,-41620.252397,-3078.022639,-2.226695,1.237934,-1.397423
28 Jan 2026 10:58:20.000,-15179.383174,-41607.858413,-3091.996172,-2.225003,1.240862,-1.397283
28 Jan 2026 10:58:30.000,-15201.624726,-41595.435154,-3105.968296,-2.223307,1.243789,-1.397142
28 Jan 2026 10:58:40.000,-15223.849298,-41582.982640,-3119.939005,-2.221607,1.246714,-1.397000
28 Jan 2026 10:58:50.000,-15246.056845,-41570.500889,-3133.908293,-2.219902,1.249636,-1.396857
28 Jan 2026 10:59:00.000,-15268.247326,-41557.989923,-3147.876153,-2.218193,1.252557,-1.396714
28 Jan 2026 10:59:10.000,-15290.420699,-41545.449761,-3161.842577,-2.216480,1.255475,-1.396570
28 Jan 2026 10:59:20.000,-15312.576921,-41532.880423,-3175.807560,-2.214763,1.258392,-1.396426
28 Jan 2026 10:59:30.000,-15334.715950,-41520.281930,-3189.771095,-2.213042,1.261306,-1.396281
28 Jan 2026 10:59:40.000,-15356.837743,-41507.654301,-3203.733175,-2.211316,1.264219,-1.396135
28 Jan 2026 10:59:50.000,-15378.942259,-41494.997557,-3217.693793,-2.209586,1.267129,-1.395988
28 Jan 2026 11:00:00.000,-15401.029454,-41482.311718,-3231.652943,-2.207852,1.270038,-1.395841
28 Jan 2026 11:00:10.000,-15423.099288,-41469.596804,-3245.610618,-2.206114,1.272944,-1.395693
28 Jan 2026 11:00:20.000,-15445.151716,-41456.852835,-3259.566811,-2.204371,1.275849,-1.395545
28 Jan 2026 11:00:30.000,-15467.186698,-41444.079832,-3273.521516,-2.202624,1.278751,-1.395396
28 Jan 2026 11:00:40.000,-15489.204191,-41431.277815,-3287.474726,-2.200873,1.281652,-1.395246
28 Jan 2026 11:00:50.000,-15511.204152,-41418.446805,-3301.426434,-2.199118,1.284550,-1.395095
28 Jan 2026 11:01:00.000,-15533.186540,-41405.586822,-3315.376634,-2.197359,1.287446,-1.394944
28 Jan 2026 11:01:10.000,-15555.151313,-41392.697886,-3329.325318,-2.195595,1.290340,-1.394792
28 Jan 2026 11:01:20.000,-15577.098427,-41379.780018,-3343.272481,-2.193827,1.293233,-1.394640
28 Jan 2026 11:01:30.000,-15599.027842,-41366.833240,-3357.218115,-2.192055,1.296123,-1.394486
28 Jan 2026 11:01:40.000,-15620.939515,-41353.857570,-3371.162213,-2.190279,1.299011,-1.394333
28 Jan 2026 11:01:50.000,-15642.833404,-41340.853031,-3385.104770,-2.188498,1.301897,-1.394178
28 Jan 2026 11:02:00.000,-15664.709467,-41327.819642,-3399.045778,-2.186714,1.304781,-1.394023
28 Jan 2026 11:02:10.000,-15686.567661,-41314.757425,-3412.985230,-2.184925,1.307662,-1.393867
28 Jan 2026 11:02:20.000,-15708.407945,-41301.666399,-3426.923120,-2.183132,1.310542,-1.393710
28 Jan 2026 11:02:30.000,-15730.230277,-41288.546588,-3440.859441,-2.181334,1.313420,-1.393553
28 Jan 2026 11:02:40.000,-15752.034615,-41275.398010,-3454.794186,-2.179533,1.316295,-1.393395
28 Jan 2026 11:02:50.000,-15773.820916,-41262.220687,-3468.727349,-2.177727,1.319169,-1.393237
28 Jan 2026 11:03:00.000,-15795.589139,-41249.014640,-3482.658922,-2.175917,1.322040,-1.393077
28 Jan 2026 11:03:10.000,-15817.339242,-41235.779890,-3496.588900,-2.174103,1.324909,-1.392917
28 Jan 2026 11:03:20.000,-15839.071182,-41222.516457,-3510.517274,-2.172285,1.327777,-1.392757
28 Jan 2026 11:03:30.000,-15860.784918,-41209.224364,-3524.444039,-2.170462,1.330642,-1.392596
28 Jan 2026 11:03:40.000,-15882.480408,-41195.903631,-3538.369188,-2.168635,1.333505,-1.392434
28 Jan 2026 11:03:50.000,-15904.157611,-41182.554280,-3552.292714,-2.166804,1.336365,-1.392271
28 Jan 2026 11:04:00.000,-15925.816483,-41169.176331,-3566.214610,-2.164969,1.339224,-1.392108
28 Jan 2026 11:04:10.000,-15947.456984,-41155.769806,-3580.134870,-2.163130,1.342081,-1.391944
28 Jan 2026 11:04:20.000,-15969.079071,-41142.334726,-3594.053486,-2.161287,1.344935,-1.391779
